employee_id,satisfaction_level,average_monthly_hours,department,salary
1036,0.1,256,technical,medium
1037,0.46,158,support,medium
1038,0.09,268,support,medium
1039,0.89,237,support,medium
1040,0.82,273,support,medium
1041,0.11,309,support,medium
1042,0.81,258,support,medium
1043,0.81,233,support,medium
1044,0.77,249,support,medium
1045,0.63,179,support,medium
1046,0.4,128,support,medium
1047,0.86,250,support,medium
1048,0.37,151,technical,high
1049,0.44,132,technical,low
1050,0.74,232,technical,medium
1051,0.79,229,management,medium
1052,0.09,261,IT,medium
1053,0.37,129,IT,medium
1054,0.09,244,IT,low
1055,0.09,258,IT,low
1056,0.1,292,IT,low
1057,0.45,143,product_mng,low
1058,0.4,136,product_mng,low
1059,0.31,235,product_mng,low
1060,0.7,310,product_mng,low
1061,0.36,152,IT,low
1062,0.34,157,RandD,low
1063,0.87,267,RandD,low
1064,0.11,302,RandD,low
1065,0.47,133,RandD,low
1066,0.43,142,RandD,low
1067,0.43,129,marketing,low
1068,0.45,136,sales,low
1069,0.74,223,accounting,low
1070,0.1,244,support,low
1071,0.78,243,technical,low
1072,0.9,275,management,low
1073,0.53,205,marketing,low
1074,0.45,154,marketing,low
1075,0.86,270,marketing,medium
1076,0.74,267,sales,medium
1077,0.09,276,sales,medium
1078,0.8,244,sales,medium
1079,0.46,128,sales,medium
1080,0.86,269,sales,medium
1081,0.86,238,sales,medium
1082,0.9,269,sales,medium
1083,0.87,231,sales,medium
1084,0.83,267,sales,medium
1085,0.77,245,sales,medium
1086,0.77,272,sales,medium
1087,0.9,254,sales,high
1088,0.73,273,sales,low
1089,0.91,250,sales,medium
1090,0.36,133,sales,medium
1091,0.38,150,sales,medium
1092,0.44,157,sales,medium
1093,0.73,230,sales,low
1094,0.89,260,sales,low
1095,0.11,275,accounting,low
1096,0.1,308,accounting,low
1097,0.37,129,accounting,low
1098,0.38,134,hr,low
1099,0.42,132,hr,low
1100,0.44,153,hr,low
1101,0.11,262,hr,low
1102,0.09,262,technical,low
1103,0.43,130,technical,low
1104,0.38,156,technical,low
1105,0.11,254,technical,low
1106,0.37,130,technical,low
1107,0.44,139,technical,low
1108,0.72,269,technical,low
1109,0.1,297,technical,low
1110,0.73,249,technical,low
1111,0.09,267,technical,low
1112,0.44,149,technical,low
1113,0.09,251,support,low
1114,0.1,306,support,medium
1115,0.11,279,support,medium
1116,0.42,131,support,medium
1117,0.09,260,support,medium
1118,0.72,249,support,medium
1119,0.75,245,support,medium
1120,0.44,138,support,medium
1121,0.11,278,support,medium
1122,0.38,147,support,medium
1123,0.39,131,support,medium
1124,0.1,301,technical,medium
1125,0.43,141,technical,medium
1126,0.39,158,technical,high
1127,0.88,235,management,low
1128,0.1,261,IT,medium
1129,0.1,270,IT,medium
1130,0.11,290,IT,medium
1131,0.37,149,IT,medium
1132,0.37,160,IT,low
1133,0.77,150,product_mng,low
1134,0.91,218,product_mng,low
1135,0.46,155,product_mng,low
1136,0.11,291,product_mng,low
1137,0.86,265,IT,low
1138,0.87,262,sales,low
1139,0.09,303,sales,low
1140,0.42,132,sales,low
1141,0.82,245,sales,low
1142,0.46,129,sales,low
1143,0.88,226,marketing,low
1144,0.1,286,marketing,low
1145,0.43,140,sales,low
1146,0.37,153,accounting,low
1147,0.8,217,support,low
1148,0.83,258,technical,low
1149,0.39,156,management,low
1150,0.77,255,marketing,low
1151,0.43,129,marketing,low
1152,0.79,234,marketing,low
1153,0.39,152,sales,medium
1154,0.1,300,sales,medium
1155,0.39,131,sales,medium
1156,0.11,301,sales,medium
1157,0.4,156,sales,medium
1158,0.42,141,sales,medium
1159,0.57,219,sales,medium
1160,0.11,269,sales,medium
1161,0.36,276,sales,medium
1162,0.11,302,sales,medium
1163,0.35,281,sales,medium
1164,0.78,241,sales,medium
1165,0.11,288,sales,high
1166,0.1,303,sales,low
1167,0.42,135,sales,medium
1168,0.43,127,sales,medium
1169,0.79,245,sales,medium
1170,0.45,145,sales,medium
1171,0.09,248,sales,low
1172,0.11,302,accounting,low
1173,0.45,144,accounting,low
1174,0.11,272,accounting,low
1175,0.09,294,hr,low
1176,0.78,296,hr,low
1177,0.38,151,hr,low
1178,0.82,249,hr,low
1179,0.85,221,technical,low
1180,0.45,146,technical,low
1181,0.77,243,technical,low
1182,0.39,127,technical,low
1183,0.91,245,technical,low
1184,0.11,264,technical,low
1185,0.46,143,technical,low
1186,0.43,135,technical,low
1187,0.11,262,technical,low
1188,0.1,299,technical,low
1189,0.09,279,technical,low
1190,0.36,155,support,low
1191,0.11,264,support,low
1192,0.09,256,support,medium
1193,0.44,129,support,medium
1194,0.73,217,support,medium
1195,0.21,203,support,medium
1196,0.8,264,support,medium
1197,0.37,159,support,medium
1198,0.79,218,support,medium
1199,0.09,298,support,medium
1200,0.75,134,support,medium
1201,0.83,263,technical,medium
1202,0.1,252,technical,medium
1203,0.44,136,technical,medium
1204,0.42,259,management,high
1205,0.43,158,IT,low
1206,0.09,307,IT,medium
1207,0.44,152,IT,medium
1208,0.81,237,IT,medium
1209,0.1,284,IT,medium
1210,0.1,243,product_mng,low
1211,0.11,268,product_mng,low
1212,0.09,244,product_mng,low
1213,0.75,262,product_mng,low
1214,0.38,134,IT,low
1215,0.09,278,IT,low
1216,0.74,238,IT,low
1217,0.44,127,IT,low
1218,0.76,259,RandD,low
1219,0.42,146,RandD,low
1220,0.75,243,RandD,low
1221,0.36,137,marketing,low
1222,0.75,229,sales,low
1223,0.4,134,accounting,low
1224,0.75,228,support,low
1225,0.09,301,technical,low
1226,0.39,127,management,low
1227,0.4,142,marketing,low
1228,0.39,131,marketing,low
1229,0.1,310,marketing,low
1230,0.42,148,sales,low
1231,0.37,143,sales,medium
1232,0.11,250,sales,medium
1233,0.09,265,sales,medium
1234,0.41,152,sales,medium
1235,0.42,145,sales,medium
1236,0.4,140,sales,medium
1237,0.36,129,sales,medium
1238,0.74,226,sales,medium
1239,0.66,269,sales,medium
1240,0.38,152,sales,medium
1241,0.43,132,sales,medium
1242,0.43,148,sales,medium
1243,0.1,297,sales,high
1244,0.82,274,sales,low
1245,0.1,280,sales,medium
1246,0.1,288,sales,medium
1247,0.43,155,sales,medium
1248,0.09,247,sales,medium
1249,0.41,138,accounting,low
1250,0.1,284,accounting,low
1251,0.88,225,accounting,low
1252,0.43,151,hr,low
1253,0.42,155,hr,low
1254,0.85,234,hr,low
1255,0.38,144,hr,low
1256,0.39,142,technical,low
1257,0.41,126,technical,low
1258,0.88,233,technical,low
1259,0.78,241,technical,low
1260,0.45,138,technical,low
1261,0.09,260,technical,low
1262,0.44,145,technical,low
1263,0.11,252,technical,low
1264,0.36,143,technical,low
1265,0.86,270,technical,low
1266,0.1,285,technical,low
1267,0.45,149,support,low
1268,0.42,158,support,low
1269,0.36,134,support,low
1270,0.45,129,support,medium
1271,0.38,131,support,medium
1272,0.11,288,support,medium
1273,0.45,142,support,medium
1274,0.87,227,support,medium
1275,0.45,131,support,medium
1276,0.1,283,support,medium
1277,0.44,139,support,medium
1278,0.78,267,technical,medium
1279,0.38,148,technical,medium
1280,0.85,272,technical,medium
1281,0.36,148,management,medium
1282,0.75,270,IT,high
1283,0.81,218,IT,low
1284,0.4,150,IT,medium
1285,0.83,260,IT,medium
1286,0.41,127,IT,medium
1287,0.42,134,product_mng,medium
1288,0.09,258,product_mng,low
1289,0.87,304,product_mng,low
1290,0.43,149,product_mng,low
1291,0.39,139,IT,low
1292,0.1,272,RandD,low
1293,0.41,132,RandD,low
1294,0.72,240,RandD,low
1295,0.44,137,RandD,low
1296,0.38,139,RandD,low
1297,0.46,148,RandD,low
1298,0.4,149,marketing,low
1299,0.45,131,sales,low
1300,0.89,262,accounting,low
1301,0.1,284,support,low
1302,0.46,161,technical,low
1303,0.09,290,management,low
1304,0.45,149,marketing,low
1305,0.89,242,marketing,low
1306,0.62,227,marketing,low
1307,0.11,276,sales,low
1308,0.44,135,sales,low
1309,0.09,266,sales,medium
1310,0.56,236,sales,medium
1311,0.77,270,sales,medium
1312,0.39,146,sales,medium
1313,0.1,272,sales,medium
1314,0.72,246,sales,medium
1315,0.4,136,sales,medium
1316,0.11,260,sales,medium
1317,0.88,247,sales,medium
1318,0.37,127,sales,medium
1319,0.11,267,sales,medium
1320,0.4,143,sales,medium
1321,0.1,306,sales,high
1322,0.62,131,sales,low
1323,0.78,249,sales,medium
1324,0.37,144,sales,medium
1325,0.76,254,sales,medium
1326,0.42,131,accounting,medium
1327,0.1,272,accounting,low
1328,0.42,157,accounting,low
1329,0.1,301,hr,low
1330,0.1,252,hr,low
1331,0.42,130,hr,low
1332,0.09,297,hr,low
1333,0.1,248,technical,low
1334,0.11,257,technical,low
1335,0.44,147,technical,low
1336,0.87,307,technical,low
1337,0.44,154,technical,low
1338,0.41,143,technical,low
1339,0.51,134,technical,low
1340,0.89,221,technical,low
1341,0.1,275,technical,low
1342,0.9,247,technical,low
1343,0.36,131,technical,low
1344,0.44,150,support,low
1345,0.39,150,support,low
1346,0.38,137,support,low
1347,0.73,223,support,low
1348,0.1,292,support,medium
1349,0.89,130,support,medium
1350,0.87,221,support,medium
1351,0.84,245,support,medium
1352,0.11,274,support,medium
1353,0.74,248,support,medium
1354,0.79,243,support,medium
1355,0.1,273,technical,medium
1356,0.83,221,technical,medium
1357,0.1,271,technical,medium
1358,0.45,157,management,medium
1359,0.29,249,IT,medium
1360,0.46,145,IT,high
1361,0.11,262,IT,low
1362,0.75,272,IT,medium
1363,0.4,129,IT,medium
1364,0.37,134,product_mng,medium
1365,0.41,147,product_mng,medium
1366,0.1,293,product_mng,low
1367,0.39,129,product_mng,low
1368,0.4,140,IT,low
1369,0.41,132,RandD,low
1370,0.11,284,RandD,low
1371,0.74,263,RandD,low
1372,0.42,143,RandD,low
1373,0.88,265,RandD,low
1374,0.37,147,RandD,low
1375,0.78,253,marketing,low
1376,0.46,141,sales,low
1377,0.74,222,accounting,low
1378,0.11,273,support,low
1379,0.8,240,technical,low
1380,0.37,154,management,low
1381,0.87,253,marketing,low
1382,0.9,221,marketing,low
1383,0.1,263,marketing,low
1384,0.43,145,sales,low
1385,0.11,279,sales,low
1386,0.4,146,sales,low
1387,0.09,270,sales,medium
1388,0.4,135,sales,medium
1389,0.14,236,sales,medium
1390,0.4,151,sales,medium
1391,0.11,244,sales,medium
1392,0.72,169,sales,medium
1393,0.39,157,sales,medium
1394,0.82,246,sales,medium
1395,0.41,142,sales,medium
1396,0.45,156,sales,medium
1397,0.2,281,sales,medium
1398,0.43,146,sales,medium
1399,0.39,156,sales,high
1400,0.11,299,sales,low
1401,0.45,136,sales,medium
1402,0.11,272,sales,medium
1403,0.84,240,accounting,medium
1404,0.86,245,accounting,medium
1405,0.79,269,accounting,low
1406,0.39,130,hr,low
1407,0.15,257,hr,low
1408,0.81,241,hr,low
1409,0.39,136,hr,low
1410,0.92,219,technical,low
1411,0.9,271,technical,low
1412,0.32,280,technical,low
1413,0.46,140,technical,low
1414,0.83,254,technical,low
1415,0.39,131,technical,low
1416,0.2,138,technical,low
1417,0.11,295,technical,low
1418,0.11,301,technical,low
1419,0.1,296,technical,low
1420,0.75,246,technical,low
1421,0.44,145,support,low
1422,0.86,241,support,low
1423,0.1,269,support,low
1424,0.39,146,support,low
1425,0.45,149,support,low
1426,0.1,287,support,medium
1427,0.36,138,support,medium
1428,0.57,158,support,medium
1429,0.09,266,support,medium
1430,0.87,255,support,medium
1431,0.43,156,support,medium
1432,0.36,147,technical,medium
1433,0.91,265,technical,medium
1434,0.41,136,technical,medium
1435,0.37,140,management,medium
1436,0.43,146,IT,medium
1437,0.43,142,IT,medium
1438,0.4,155,IT,high
1439,0.1,285,IT,low
1440,0.76,253,IT,medium
1441,0.82,248,product_mng,medium
1442,0.11,255,product_mng,medium
1443,0.43,154,product_mng,medium
1444,0.11,305,product_mng,low
1445,0.41,141,IT,low
1446,0.73,252,RandD,low
1447,0.37,157,RandD,low
1448,0.11,250,RandD,low
1449,0.46,131,RandD,low
1450,0.41,149,RandD,low
1451,0.78,260,RandD,low
1452,0.78,260,marketing,low
1453,0.72,251,sales,low
1454,0.63,242,accounting,low
1455,0.55,136,support,low
1456,0.45,155,technical,low
1457,0.39,155,management,low
1458,0.1,248,marketing,low
1459,0.4,136,marketing,low
1460,0.39,133,marketing,low
1461,0.78,128,sales,low
1462,0.42,142,sales,low
1463,0.39,149,sales,low
1464,0.46,145,sales,low
1465,0.1,279,sales,medium
1466,0.45,146,sales,medium
1467,0.1,264,sales,medium
1468,0.1,272,sales,medium
1469,0.78,256,sales,medium
1470,0.4,296,sales,medium
1471,0.45,155,sales,medium
1472,0.39,130,sales,medium
1473,0.43,157,sales,medium
1474,0.09,245,sales,medium
1475,0.79,226,sales,medium
1476,0.44,156,sales,medium
1477,0.79,228,sales,high
1478,0.38,155,sales,low
1479,0.36,159,sales,medium
1480,0.39,142,accounting,medium
1481,0.09,271,accounting,medium
1482,0.16,277,accounting,medium
1483,0.09,310,hr,low
1484,0.11,254,hr,low
1485,0.44,142,hr,low
1486,0.11,253,hr,low
1487,0.11,260,technical,low
1488,0.45,147,technical,low
1489,0.1,288,technical,low
1490,0.4,160,technical,low
1491,0.38,130,technical,low
1492,0.39,133,technical,low
1493,0.38,160,technical,low
1494,0.38,151,technical,low
1495,0.17,188,technical,low
1496,0.79,247,technical,low
1497,0.1,259,technical,low
1498,0.37,129,support,low
1499,0.42,152,support,low
1500,0.44,128,support,low
1501,0.11,253,support,low
1502,0.39,151,support,low
1503,0.1,271,support,low
1504,0.4,155,support,medium
1505,0.86,245,support,medium
1506,0.37,157,support,medium
1507,0.4,160,support,medium
1508,0.43,149,support,medium
1509,0.88,248,technical,medium
1510,0.44,128,technical,medium
1511,0.87,224,technical,medium
1512,0.4,156,management,medium
1513,0.45,143,IT,medium
1514,0.84,250,IT,medium
1515,0.1,179,IT,medium
1516,0.72,257,IT,high
1517,0.4,127,IT,low
1518,0.45,145,product_mng,medium
1519,0.89,274,product_mng,medium
1520,0.4,131,product_mng,medium
1521,0.38,136,product_mng,medium
1522,0.38,140,IT,low
1523,0.1,265,RandD,low
1524,0.42,148,RandD,low
1525,0.74,262,RandD,low
1526,0.1,261,RandD,low
1527,0.82,248,RandD,low
1528,0.38,131,marketing,low
1529,0.41,160,sales,low
1530,0.4,152,accounting,low
1531,0.83,249,support,low
1532,0.36,144,technical,low
1533,0.75,245,management,low
1534,0.44,146,marketing,low
1535,0.1,297,marketing,low
1536,0.39,148,marketing,low
1537,0.09,260,sales,low
1538,0.4,152,sales,low
1539,0.41,135,sales,low
1540,0.83,235,sales,low
1541,0.42,145,sales,low
1542,0.61,220,sales,low
1543,0.44,128,sales,medium
1544,0.77,237,sales,medium
1545,0.81,275,sales,medium
1546,0.1,310,sales,medium
1547,0.73,251,sales,medium
1548,0.09,250,sales,medium
1549,0.9,259,sales,medium
1550,0.88,259,sales,medium
1551,0.09,305,sales,medium
1552,0.4,130,sales,medium
1553,0.17,250,sales,medium
1554,0.82,220,sales,medium
1555,0.9,266,sales,high
1556,0.83,255,accounting,low
1557,0.44,154,accounting,medium
1558,0.5,138,accounting,medium
1559,0.14,291,hr,medium
1560,0.77,217,hr,medium
1561,0.09,286,hr,low
1562,0.11,290,hr,low
1563,0.44,148,technical,low
1564,0.43,146,technical,low
1565,0.12,136,technical,low
1566,0.1,261,technical,low
1567,0.1,274,technical,low
1568,0.4,132,technical,low
1569,0.41,145,technical,low
1570,0.37,153,technical,low
1571,0.4,139,technical,low
1572,0.74,231,technical,low
1573,0.39,154,technical,low
1574,0.11,307,support,low
1575,0.36,129,support,low
1576,0.8,275,support,low
1577,0.6,250,support,low
1578,0.36,158,support,low
1579,0.1,310,support,low
1580,0.65,181,support,low
1581,0.49,244,support,low
1582,0.73,256,support,medium
1583,0.11,259,support,medium
1584,0.73,247,support,medium
1585,0.43,129,technical,medium
1586,0.73,229,technical,medium
1587,0.76,236,technical,medium
1588,0.09,281,management,medium
1589,0.9,264,IT,medium
1590,0.1,308,IT,medium
1591,0.43,147,IT,medium
1592,0.41,159,IT,medium
1593,0.41,154,IT,medium
1594,0.1,307,product_mng,high
1595,0.4,132,product_mng,low
1596,0.4,152,product_mng,medium
1597,0.36,310,product_mng,medium
1598,0.83,230,IT,medium
1599,0.83,273,RandD,medium
1600,0.41,144,RandD,low
1601,0.11,296,RandD,low
1602,0.68,198,RandD,low
1603,0.43,157,RandD,low
1604,0.44,145,marketing,low
1605,0.87,219,marketing,low
1606,0.43,153,sales,low
1607,0.89,178,accounting,low
1608,0.83,239,support,low
1609,0.11,278,technical,low
1610,0.85,260,management,low
1611,0.89,264,marketing,low
1612,0.09,301,marketing,low
1613,0.43,134,marketing,low
1614,0.42,147,sales,low
1615,0.43,130,sales,low
1616,0.1,307,sales,low
1617,0.37,156,sales,low
1618,0.76,237,sales,low
1619,0.88,254,sales,low
1620,0.39,151,sales,low
1621,0.45,131,sales,medium
1622,0.91,241,sales,medium
1623,0.86,267,sales,medium
1624,0.39,153,sales,medium
1625,0.89,217,sales,medium
1626,0.11,254,sales,medium
1627,0.1,265,sales,medium
1628,0.38,146,sales,medium
1629,0.4,156,sales,medium
1630,0.86,269,sales,medium
1631,0.1,288,sales,medium
1632,0.1,283,sales,medium
1633,0.42,128,accounting,high
1634,0.36,130,accounting,low
1635,0.39,127,accounting,medium
1636,0.43,137,hr,medium
1637,0.36,133,hr,medium
1638,0.09,275,hr,medium
1639,0.42,146,hr,low
1640,0.42,135,technical,low
1641,0.91,217,technical,low
1642,0.41,154,technical,low
1643,0.11,247,technical,low
1644,0.09,295,technical,low
1645,0.83,224,technical,low
1646,0.11,281,technical,low
1647,0.1,258,technical,low
1648,0.42,150,technical,low
1649,0.1,282,technical,low
1650,0.38,138,technical,low
1651,0.77,238,support,low
1652,0.11,244,support,low
1653,0.87,250,support,low
1654,0.1,282,support,low
1655,0.1,253,support,low
1656,0.09,256,support,low
1657,0.84,260,support,low
1658,0.11,245,support,low
1659,0.81,230,support,low
1660,0.77,276,support,medium
1661,0.42,137,support,medium
1662,0.36,140,technical,medium
1663,0.81,269,technical,medium
1664,0.37,130,technical,medium
1665,0.1,264,management,medium
1666,0.14,175,IT,medium
